"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Capillaries","Astrocytes1","AD_overall_vs_Control",0.860796377685353,0.00870219012647403,0.629230031105846,1.20870696618034,0.347910588494991,4,TRUE,FALSE
"Capillaries","OPC1","Amyloid_effect",0.0702101230527373,0.839632698003549,-0.202320856831077,0.417597392982713,0.347387269929976,4,FALSE,TRUE
"Capillaries","ExNeuron14","AD_overall_vs_Control",0.782094099409631,0.000444227570604871,0.510115056011524,1.12933584250872,0.347241743099094,4,TRUE,FALSE
"Capillaries","ExNeuron11","AD_overall_vs_Control",0.673501208269897,0.00657048457442593,0.327492564080978,0.943380368498403,0.346008644188919,4,TRUE,FALSE
"Capillaries","ExNeuron13","Amyloid_effect",0.444568863337676,0.0764899078746605,0.340521950560018,0.787608915500925,0.343040052163249,4,TRUE,FALSE
"Parenchyma","Microglia2","Disease_effect",0.542214685133505,0.0272450817471639,0.234498770205854,0.884077918354722,0.341863233221217,4,TRUE,FALSE
"Parenchyma","InhNeuron3","Disease_effect",0.75766875154601,0.000406928371340837,0.415984663532826,1.03350302524126,0.341684088013184,4,TRUE,FALSE
"Arteries","ExNeuron11","Disease_effect",0.687875888092054,0.000915522937807406,0.521339140161922,1.02929739410838,0.341421506016326,4,FALSE,FALSE
"Parenchyma","ExNeuron13","Disease_effect",0.845499368804543,4.81867631250923e-05,0.505778182285019,1.04496728211381,0.339721186519523,4,FALSE,FALSE
"Capillaries","Oligodendrocytes5","AD_overall_vs_Control",0.752771301410539,0.00943170749922099,0.413604130543761,1.01375911805365,0.339167170866778,4,TRUE,FALSE
"Capillaries","SMC","AD_overall_vs_Control",0.795245918206404,0.000506627630654368,0.4563492274864,0.997336330018523,0.338896690720004,4,TRUE,FALSE
"Capillaries","Microglia1","Disease_effect",0.406911711980412,0.128242322791833,0.0694099637576143,0.652863689838917,0.337501748222797,4,FALSE,FALSE
"Parenchyma","InhNeuron3","AD_overall_vs_Control",0.717255542658392,0.000377203066472665,0.379894502020157,1.05336019781256,0.337361040638234,4,TRUE,FALSE
"Capillaries","InhNeuron5","Disease_effect",0.626401129641946,0.0198986930780405,0.289855273452049,0.899832352009393,0.336545856189897,4,TRUE,FALSE
"Capillaries","ExNeuron1","Amyloid_effect",-0.239720856104799,0.548083015294047,-0.573206908370744,0.0959333280731626,0.335654184177962,4,TRUE,TRUE
"Parenchyma","OPC1","AD_overall_vs_Control",0.775649737330885,0.000172845208385972,0.584905993800235,1.10761616696545,0.331966429634568,4,FALSE,FALSE
"Capillaries","Oligodendrocytes7","Disease_effect",0.536418306921971,0.130953580698031,0.292952245431593,0.868325270752461,0.33190696383049,4,TRUE,FALSE
"Capillaries","InhNeuron2","AD_overall_vs_Control",0.77424952433397,0.00115262496260259,0.4444809808302,0.983587683022175,0.32976854350377,4,TRUE,FALSE
"Parenchyma","ExNeuron7","AD_overall_vs_Control",0.602519680155051,0.0140822238655583,0.376211145689524,0.931720749454742,0.329201069299692,4,TRUE,FALSE
"Arteries","Astrocytes4","AD_overall_vs_Control",0.547541224300392,0.0168850004093282,0.331921540634678,0.87607548058539,0.328534256284998,4,TRUE,FALSE
"Capillaries","OPC2","Amyloid_effect",0.171807940911571,0.548083015294047,-0.155929349209584,0.491214754005655,0.327737290121154,4,FALSE,TRUE
"Capillaries","Oligodendrocytes5","Amyloid_effect",0.507656048822822,0.105346105962016,0.215132168754548,0.835018508430106,0.327362459607284,4,TRUE,FALSE
"Arteries","Microglia4","Amyloid_effect",-0.628637327124797,0.0174902675262145,-0.824265873812116,-0.302187610917621,0.326449716207176,4,TRUE,FALSE
"Arteries","ExNeuron10","Disease_effect",1.01852126215244,3.79343087049956e-06,0.768813943915357,1.3443615601475,0.325840297995059,4,FALSE,FALSE
"Capillaries","ExNeuron11","Disease_effect",0.462818983677674,0.0985083961041138,0.13786924366028,0.763261855767098,0.324949740017393,4,FALSE,FALSE
