Scan Name,ROI,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,ROI_ID,Scan_ID,disease_status,pathology,region,AnnData_ROI,celltype,rel_abundance
BRC 2534 BRC 2732,4,Full ROI,,,HW0110125,2534_A 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,4,Oligodendrocytes1,0.022453409
BRC 2534 BRC 2732,5,Full ROI,,,HW0110125,2534_A 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,5,Oligodendrocytes1,0.04256168
BRC 2534 BRC 2732,6,Full ROI,,,HW0110125,2534_A 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,6,Oligodendrocytes1,0.025281895
BRC 2534 BRC 2732,7,Full ROI,,,HW0110125,2534_A 008,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,7,Oligodendrocytes1,0.053150892
BRC 2534 BRC 2732,8,Full ROI,,,HW0110125,2534_A 009,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,8,Oligodendrocytes1,0.023008492
BRC 2534 BRC 2732,9,Full ROI,,,HW0110125,2534_A 010,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,9,Oligodendrocytes1,0.043152265
BRC 2534 BRC 2732,10,Full ROI,,,HW0110125,2534_B,BRC 2534 BRC 2732,AD-CAA,Amyloid,Capillaries,10,Oligodendrocytes1,0.010221228
BRC 2534 BRC 2732,11,Full ROI,,,HW0110125,2534_C,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,11,Oligodendrocytes1,0.025626007
BRC 2534 BRC 2732,12,Full ROI,,,HW0110125,2534_C 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,12,Oligodendrocytes1,0.004257629
BRC 2534 BRC 2732,13,Full ROI,,,HW0110125,2534_C 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,13,Oligodendrocytes1,0.012944736
BRC 2534 BRC 2732,14,Full ROI,,,HW0110125,2534_C 004,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,14,Oligodendrocytes1,0.014931315
BRC 2534 BRC 2732,15,Full ROI,,,HW0110125,2534_C 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,15,Oligodendrocytes1,0.041433375
BRC 2534 BRC 2732,16,Full ROI,,,HW0110125,2534_C 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,16,Oligodendrocytes1,0.0149565935
BRC 2534 BRC 2732,17,Full ROI,,,HW0110125,2534_C 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,17,Oligodendrocytes1,0.01995603
BRC 2534 BRC 2732,18,Full ROI,,,HW0110125,2534_C 008,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,18,Oligodendrocytes1,0.041619506
BRC 2534 BRC 2732,19,Full ROI,,,HW0110125,2534_D,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,19,Oligodendrocytes1,0.1573362
BRC 2534 BRC 2732,20,Full ROI,,,HW0110125,2534_D 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,20,Oligodendrocytes1,0.05192973
BRC 2534 BRC 2732,21,Full ROI,,,HW0110125,2534_D 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,21,Oligodendrocytes1,0.038388245
BRC 2534 BRC 2732,22,Full ROI,,,HW0110125,2534_D 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,22,Oligodendrocytes1,0.04207032
BRC 2534 BRC 2732,23,Full ROI,,,HW0110125,2534_D 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,23,Oligodendrocytes1,0.030761328
BRC 2534 BRC 2732,24,Full ROI,,,HW0110125,2534_D 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,24,Oligodendrocytes1,0.05435947
BRC 2534 BRC 2732,25,Full ROI,,,HW0110125,2534_D 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,25,Oligodendrocytes1,0.07660551
BRC 2534 BRC 2732,26,Full ROI,,,HW0110125,2534_D 008,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,26,Oligodendrocytes1,0.038110256
BRC 2534 BRC 2732,27,Full ROI,,,HW0110125,2534_E,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,27,Oligodendrocytes1,0.0044846297
BRC 2534 BRC 2732,28,Full ROI,,,HW0110125,2534_E 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,28,Oligodendrocytes1,0.04816188
BRC 2534 BRC 2732,29,Full ROI,,,HW0110125,2534_E 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,29,Oligodendrocytes1,0.067609124
BRC 2534 BRC 2732,30,Full ROI,,,HW0110125,2534_E 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,30,Oligodendrocytes1,0.07489415
BRC 2534 BRC 2732,31,Full ROI,,,HW0110125,2534_F,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,31,Oligodendrocytes1,0.058322653
BRC 2534 BRC 2732,32,Full ROI,,,HW0110125,2534_F 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,32,Oligodendrocytes1,0.048496936
BRC 2534 BRC 2732,33,Full ROI,,,HW0110125,2534_F 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,33,Oligodendrocytes1,-0.053382784
BRC 2534 BRC 2732,34,Full ROI,,,HW0110125,2534_F 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,34,Oligodendrocytes1,0.04061484
BRC 2534 BRC 2732,35,Full ROI,,,HW0110125,2534_F 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,35,Oligodendrocytes1,0.070481606
BRC 2534 BRC 2732,36,Full ROI,,,HW0110125,2534_F 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,36,Oligodendrocytes1,0.018361963
BRC 2534 BRC 2732,37,Full ROI,,,HW0110125,2534_F 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,37,Oligodendrocytes1,0.039109256
BRC 2845 BRC 2497,67,Full ROI,,,HW0110125,2845_A,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,67,Oligodendrocytes1,0.0026325106
BRC 2845 BRC 2497,68,Full ROI,,,HW0110125,2845_A 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,68,Oligodendrocytes1,0.0063124183
BRC 2845 BRC 2497,69,Full ROI,,,HW0110125,2845_A 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,69,Oligodendrocytes1,0.010846224
BRC 2845 BRC 2497,70,Full ROI,,,HW0110125,2845_A 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,70,Oligodendrocytes1,0.010954868
BRC 2845 BRC 2497,71,Full ROI,,,HW0110125,2845_A 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,71,Oligodendrocytes1,-0.009716889
BRC 2845 BRC 2497,72,Full ROI,,,HW0110125,2845_A 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,72,Oligodendrocytes1,0.002520484
BRC 2845 BRC 2497,73,Full ROI,,,HW0110125,2845_A 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,73,Oligodendrocytes1,-0.013905783
BRC 2845 BRC 2497,74,Full ROI,,,HW0110125,2845_A 008,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,74,Oligodendrocytes1,0.0048987544
BRC 2845 BRC 2497,75,Full ROI,,,HW0110125,2845_A 009,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,75,Oligodendrocytes1,0.013717925
BRC 2845 BRC 2497,76,Full ROI,,,HW0110125,2845_A1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,76,Oligodendrocytes1,0.01603985
BRC 2845 BRC 2497,77,Full ROI,,,HW0110125,2845_A2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,77,Oligodendrocytes1,0.0127577465
BRC 2845 BRC 2497,78,Full ROI,,,HW0110125,2845_A3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,78,Oligodendrocytes1,0.020209687
BRC 2845 BRC 2497,79,Full ROI,,,HW0110125,2845_B,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,79,Oligodendrocytes1,0.010215851
BRC 2845 BRC 2497,80,Full ROI,,,HW0110125,2845_B 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,80,Oligodendrocytes1,-0.0006860122
BRC 2845 BRC 2497,81,Full ROI,,,HW0110125,2845_B1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,81,Oligodendrocytes1,0.018601473
BRC 2845 BRC 2497,82,Full ROI,,,HW0110125,2845_B2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,82,Oligodendrocytes1,0.020246472
BRC 2845 BRC 2497,83,Full ROI,,,HW0110125,2845_B3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,83,Oligodendrocytes1,0.01887888
BRC 2845 BRC 2497,84,Full ROI,,,HW0110125,2845_C,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,84,Oligodendrocytes1,0.006894062
BRC 2845 BRC 2497,85,Full ROI,,,HW0110125,2845_C 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,85,Oligodendrocytes1,-0.005280602
BRC 2845 BRC 2497,86,Full ROI,,,HW0110125,2845_C 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,86,Oligodendrocytes1,0.003091959
BRC 2845 BRC 2497,87,Full ROI,,,HW0110125,2845_C 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,87,Oligodendrocytes1,-0.0015802773
BRC 2845 BRC 2497,88,Full ROI,,,HW0110125,2845_C 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,88,Oligodendrocytes1,0.020372823
BRC 2845 BRC 2497,89,Full ROI,,,HW0110125,2845_C 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,89,Oligodendrocytes1,-0.002735007
BRC 2845 BRC 2497,90,Full ROI,,,HW0110125,2845_C 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,90,Oligodendrocytes1,-0.030494137
BRC 2845 BRC 2497,91,Full ROI,,,HW0110125,2845_D,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,91,Oligodendrocytes1,0.006935087
BRC 2845 BRC 2497,92,Full ROI,,,HW0110125,2845_D 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,92,Oligodendrocytes1,0.0051239724
BRC 2845 BRC 2497,93,Full ROI,,,HW0110125,2845_D 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,93,Oligodendrocytes1,0.025917238
BRC 2845 BRC 2497,94,Full ROI,,,HW0110125,2845_D 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,94,Oligodendrocytes1,0.017040133
BRC 2845 BRC 2497,95,Full ROI,,,HW0110125,2845_D 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,95,Oligodendrocytes1,0.0022579515
BRC 2845 BRC 2497,96,Full ROI,,,HW0110125,2845_D 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,96,Oligodendrocytes1,0.03238082
BRC 2845 BRC 2497,97,Full ROI,,,HW0110125,2845_D 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,97,Oligodendrocytes1,-0.0033158974
BRC 2845 BRC 2497,98,Full ROI,,,HW0110125,2845_D 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,98,Oligodendrocytes1,0.047520164
BRC 2845 BRC 2497,99,Full ROI,,,HW0110125,2845_D 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,99,Oligodendrocytes1,0.02696389
BRC 2845 BRC 2497,100,Full ROI,,,HW0110125,2845_E,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,100,Oligodendrocytes1,-0.01889391
BRC 2845 BRC 2497,101,Full ROI,,,HW0110125,2845_E 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,101,Oligodendrocytes1,-0.003927053
BRC 2845 BRC 2497,102,Full ROI,,,HW0110125,2845_E 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,102,Oligodendrocytes1,-0.017018635
BRC 2845 BRC 2497,103,Full ROI,,,HW0110125,2845_E 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,103,Oligodendrocytes1,0.00086508377
BRC 2845 BRC 2497,104,Full ROI,,,HW0110125,2845_E 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,104,Oligodendrocytes1,0.025311744
BRC 2845 BRC 2497,105,Full ROI,,,HW0110125,2845_E 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,105,Oligodendrocytes1,0.019593086
BRC 2845 BRC 2497,106,Full ROI,,,HW0110125,2845_E 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,106,Oligodendrocytes1,-0.0017085763
BRC 2845 BRC 2497,107,Full ROI,,,HW0110125,2845_E 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,107,Oligodendrocytes1,0.0009158739
BRC 2845 BRC 2497,108,Full ROI,,,HW0110125,2845_F,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,108,Oligodendrocytes1,0.00094246713
BRC 2845 BRC 2497,109,Full ROI,,,HW0110125,2845_F 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,109,Oligodendrocytes1,-0.01147377
BRC 2845 BRC 2497,110,Full ROI,,,HW0110125,2845_F 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,110,Oligodendrocytes1,0.018116986
BRC 2845 BRC 2497,111,Full ROI,,,HW0110125,2845_F 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,111,Oligodendrocytes1,0.0184083
BRC 2845 BRC 2497,112,Full ROI,,,HW0110125,2845_F 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,112,Oligodendrocytes1,-0.01628722
BRC 2845 BRC 2497,113,Full ROI,,,HW0110125,2845_F 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,113,Oligodendrocytes1,0.022491576
BRC 2845 BRC 2497,114,Full ROI,,,HW0110125,2845_F 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,114,Oligodendrocytes1,0.013750796
BRC 2845 BRC 2497,115,Full ROI,,,HW0110125,2845_F 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,115,Oligodendrocytes1,0.029761089
BRC 2845 BRC 2497,116,Full ROI,,,HW0110125,2845_F 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,116,Oligodendrocytes1,0.015003522
BRC 2845 BRC 2497,117,Full ROI,,,HW0110125,2845_F 010,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,117,Oligodendrocytes1,-0.017828707
BRC 2613 BRC 2509,118,Full ROI,,,HW0110125,2509_A,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,118,Oligodendrocytes1,-0.02318596
BRC 2613 BRC 2509,119,Full ROI,,,HW0110125,2509_A 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,119,Oligodendrocytes1,0.016310196
BRC 2613 BRC 2509,120,Full ROI,,,HW0110125,2509_A 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,120,Oligodendrocytes1,-0.015146931
BRC 2613 BRC 2509,121,Full ROI,,,HW0110125,2509_C,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,121,Oligodendrocytes1,0.003695105
BRC 2613 BRC 2509,122,Full ROI,,,HW0110125,2509_C 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,122,Oligodendrocytes1,0.0088639585
BRC 2613 BRC 2509,123,Full ROI,,,HW0110125,2509_C 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,123,Oligodendrocytes1,-0.015099425
BRC 2613 BRC 2509,124,Full ROI,,,HW0110125,2509_C 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,124,Oligodendrocytes1,0.0097463215
BRC 2613 BRC 2509,125,Full ROI,,,HW0110125,2509_C 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,125,Oligodendrocytes1,-0.10816995
BRC 2613 BRC 2509,126,Full ROI,,,HW0110125,2509_C 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,126,Oligodendrocytes1,-0.028844079
BRC 2613 BRC 2509,127,Full ROI,,,HW0110125,2509_C 007,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,127,Oligodendrocytes1,-0.017367067
BRC 2613 BRC 2509,128,Full ROI,,,HW0110125,2509_D,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,128,Oligodendrocytes1,-0.007546676
BRC 2613 BRC 2509,129,Full ROI,,,HW0110125,2509_D 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,129,Oligodendrocytes1,0.010674896
BRC 2613 BRC 2509,130,Full ROI,,,HW0110125,2509_D 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,130,Oligodendrocytes1,0.029613767
BRC 2613 BRC 2509,131,Full ROI,,,HW0110125,2509_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,131,Oligodendrocytes1,0.0033186744
BRC 2613 BRC 2509,132,Full ROI,,,HW0110125,2509_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,132,Oligodendrocytes1,-0.013377864
BRC 2613 BRC 2509,133,Full ROI,,,HW0110125,2509_D 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,133,Oligodendrocytes1,-0.009428509
BRC 2613 BRC 2509,134,Full ROI,,,HW0110125,2509_D 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,134,Oligodendrocytes1,-0.0020769455
BRC 2613 BRC 2509,135,Full ROI,,,HW0110125,2509_E,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,135,Oligodendrocytes1,-0.006955228
BRC 2613 BRC 2509,136,Full ROI,,,HW0110125,2509_E 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,136,Oligodendrocytes1,-0.018350702
BRC 2613 BRC 2509,137,Full ROI,,,HW0110125,2509_E 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,137,Oligodendrocytes1,-0.15485218
BRC 2613 BRC 2509,138,Full ROI,,,HW0110125,2509_E 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,138,Oligodendrocytes1,-0.022566091
BRC 2613 BRC 2509,139,Full ROI,,,HW0110125,2509_E 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,139,Oligodendrocytes1,-0.016177509
BRC 2613 BRC 2509,140,Full ROI,,,HW0110125,2509_F,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,140,Oligodendrocytes1,-0.017158464
BRC 2613 BRC 2509,141,Full ROI,,,HW0110125,2509_F 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,141,Oligodendrocytes1,-0.03985539
BRC 2613 BRC 2509,142,Full ROI,,,HW0110125,2509_F 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,142,Oligodendrocytes1,-0.019174686
BRC 2613 BRC 2509,143,Full ROI,,,HW0110125,2509_F 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,143,Oligodendrocytes1,-0.047873992
BRC 2613 BRC 2509,144,Full ROI,,,HW0110125,2509_F 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,144,Oligodendrocytes1,-0.0013343318
BRC 2613 BRC 2509,145,Full ROI,,,HW0110125,2509_F 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,145,Oligodendrocytes1,-0.01155941
BRC 2613 BRC 2509,146,Full ROI,,,HW0110125,2509_F 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,146,Oligodendrocytes1,-0.042807244
BRC 2613 BRC 2509,147,Full ROI,,,HW0110125,2613_B,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,147,Oligodendrocytes1,0.024343457
BRC 2613 BRC 2509,148,Full ROI,,,HW0110125,2613_B 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,148,Oligodendrocytes1,0.027482113
BRC 2613 BRC 2509,149,Full ROI,,,HW0110125,2613_B 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,149,Oligodendrocytes1,0.023402523
BRC 2613 BRC 2509,150,Full ROI,,,HW0110125,2613_B 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,150,Oligodendrocytes1,0.027398502
BRC 2613 BRC 2509,151,Full ROI,,,HW0110125,2613_B 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,151,Oligodendrocytes1,0.022671686
BRC 2613 BRC 2509,152,Full ROI,,,HW0110125,2613_B 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,152,Oligodendrocytes1,0.016635342
BRC 2613 BRC 2509,153,Full ROI,,,HW0110125,2613_C,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,153,Oligodendrocytes1,0.015400741
BRC 2613 BRC 2509,154,Full ROI,,,HW0110125,2613_C 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,154,Oligodendrocytes1,0.017255543
BRC 2613 BRC 2509,155,Full ROI,,,HW0110125,2613_C 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,155,Oligodendrocytes1,0.033517513
BRC 2613 BRC 2509,156,Full ROI,,,HW0110125,2613_C 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,156,Oligodendrocytes1,0.035046842
BRC 2613 BRC 2509,157,Full ROI,,,HW0110125,2613_C 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,157,Oligodendrocytes1,0.0069459025
BRC 2613 BRC 2509,158,Full ROI,,,HW0110125,2613_C 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,158,Oligodendrocytes1,-0.00013452854
BRC 2613 BRC 2509,159,Full ROI,,,HW0110125,2613_C 007,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,159,Oligodendrocytes1,0.008948686
BRC 2613 BRC 2509,160,Full ROI,,,HW0110125,2613_D,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,160,Oligodendrocytes1,0.022244003
BRC 2613 BRC 2509,161,Full ROI,,,HW0110125,2613_D 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,161,Oligodendrocytes1,0.033745944
BRC 2613 BRC 2509,162,Full ROI,,,HW0110125,2613_D 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,162,Oligodendrocytes1,0.00031638247
BRC 2613 BRC 2509,163,Full ROI,,,HW0110125,2613_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,163,Oligodendrocytes1,0.030311469
BRC 2613 BRC 2509,164,Full ROI,,,HW0110125,2613_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,164,Oligodendrocytes1,0.03408301
BRC 2613 BRC 2509,165,Full ROI,,,HW0110125,2613_F,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,165,Oligodendrocytes1,0.036535233
BRC 2613 BRC 2509,166,Full ROI,,,HW0110125,2613_F 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,166,Oligodendrocytes1,0.034613118
BRC 2613 BRC 2509,167,Full ROI,,,HW0110125,2613_F 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,167,Oligodendrocytes1,0.0362696
BRC 2495 BRC 2052,184,Full ROI,,,HW0110125,2495_A,BRC 2495 BRC 2052,AD-CAA,Amyloid,Arteries,184,Oligodendrocytes1,0.023036875
BRC 2495 BRC 2052,185,Full ROI,,,HW0110125,2495_B,BRC 2495 BRC 2052,AD-CAA,Amyloid,Capillaries,185,Oligodendrocytes1,0.024284665
BRC 2495 BRC 2052,186,Full ROI,,,HW0110125,2495_C,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,186,Oligodendrocytes1,-0.008441764
BRC 2495 BRC 2052,187,Full ROI,,,HW0110125,2495_C 002,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,187,Oligodendrocytes1,-0.00028997002
BRC 2495 BRC 2052,188,Full ROI,,,HW0110125,2495_C 003,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,188,Oligodendrocytes1,0.6093256
BRC 2495 BRC 2052,189,Full ROI,,,HW0110125,2495_F,BRC 2495 BRC 2052,AD-CAA,AmyloidFree,Parenchyma,189,Oligodendrocytes1,0.023980884
BRC 2534 BRC 2732,0,Full ROI,,,HW0110125,2534_A,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,0,OPC1,0.0272639
BRC 2534 BRC 2732,1,Full ROI,,,HW0110125,2534_A 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,1,OPC1,0.022598213
BRC 2534 BRC 2732,2,Full ROI,,,HW0110125,2534_A 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,2,OPC1,0.022794193
BRC 2534 BRC 2732,3,Full ROI,,,HW0110125,2534_A 004,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,3,OPC1,0.023649992
BRC 2534 BRC 2732,4,Full ROI,,,HW0110125,2534_A 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,4,OPC1,0.02178859
BRC 2534 BRC 2732,5,Full ROI,,,HW0110125,2534_A 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,5,OPC1,0.029714344
BRC 2534 BRC 2732,6,Full ROI,,,HW0110125,2534_A 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,6,OPC1,0.023322437
BRC 2534 BRC 2732,7,Full ROI,,,HW0110125,2534_A 008,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,7,OPC1,0.029330786
BRC 2534 BRC 2732,8,Full ROI,,,HW0110125,2534_A 009,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,8,OPC1,0.039451048
BRC 2534 BRC 2732,9,Full ROI,,,HW0110125,2534_A 010,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,9,OPC1,0.025587684
BRC 2534 BRC 2732,10,Full ROI,,,HW0110125,2534_B,BRC 2534 BRC 2732,AD-CAA,Amyloid,Capillaries,10,OPC1,0.032102454
BRC 2534 BRC 2732,11,Full ROI,,,HW0110125,2534_C,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,11,OPC1,0.02182632
BRC 2534 BRC 2732,12,Full ROI,,,HW0110125,2534_C 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,12,OPC1,0.053101946
BRC 2534 BRC 2732,13,Full ROI,,,HW0110125,2534_C 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,13,OPC1,0.043997664
