ROI,Scan_ID,disease_status,pathology,region,celltype,rel_abundance
99,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron13,-0.00023804783
100,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.012453372
101,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.021228744
102,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.02014355
103,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.007936792
104,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.02939085
105,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.024125775
106,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.013144793
107,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.0055578975
108,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.01962046
109,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.034630194
110,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.07916125
111,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.03120713
112,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.03280831
113,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.07940637
114,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.03758596
115,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.027192745
116,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.035929937
117,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.037644323
118,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,ExNeuron13,-0.06677622
119,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,ExNeuron13,-0.06311076
120,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,ExNeuron13,0.024720626
121,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.012943985
122,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.015622315
123,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.034649298
124,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.022704123
125,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,-0.043777056
126,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.026040614
127,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.023647306
128,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,-0.01581292
129,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,0.0020660092
130,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,-0.0023739624
131,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,0.027930463
132,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,0.023035027
133,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,-0.006848322
134,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,-0.00995762
135,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.018989908
136,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.035720993
137,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.036050808
138,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,-0.004687341
139,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron13,0.02428661
140,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.03996947
141,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.023868594
142,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.14161366
143,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.10674394
144,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.045833647
145,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,-0.0112333475
146,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.08009207
147,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron13,0.02324823
148,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron13,0.02308192
149,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron13,0.021026306
150,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron13,0.024687199
151,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron13,0.021844462
152,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron13,0.020785116
153,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.024488173
154,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.023337698
155,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.02586639
156,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.029758925
157,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.028553823
158,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.029853087
159,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.030670866
160,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,0.025084404
161,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,0.022788899
162,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,0.032282047
163,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,0.0015120653
164,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron13,0.01331212
165,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.026127232
166,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.030097833
167,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.023350894
184,BRC 2495 BRC 2052,AD-CAA,Amyloid,Arteries,ExNeuron13,0.020588493
185,BRC 2495 BRC 2052,AD-CAA,Amyloid,Capillaries,ExNeuron13,0.020801498
186,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.02205071
187,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,ExNeuron13,0.022376271
188,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,ExNeuron13,-0.044538215
189,BRC 2495 BRC 2052,AD-CAA,AmyloidFree,Parenchyma,ExNeuron13,0.021014886
38,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron13,0.015310764
39,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron13,0.02968927
40,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron13,0.027314477
41,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron13,-0.004374727
42,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron13,-0.0072046733
43,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron13,-0.0042340583
44,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron13,0.025306212
45,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron13,0.02042497
46,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron13,0.031132052
47,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron13,0.023756398
48,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.038070776
49,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.023667999
50,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.03147945
51,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.03018538
52,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.03762847
53,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron13,0.026534153
54,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron13,0.02366803
55,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron13,0.022690915
56,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron13,0.020388473
57,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron13,0.024039866
58,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron13,0.02134277
59,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron13,0.021523414
60,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron13,0.021520212
61,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron13,0.021267798
62,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron13,0.021114133
63,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron13,0.02058929
64,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron13,0.021284927
65,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron13,0.019829942
66,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron13,0.021335725
168,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,-0.009377736
169,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,-0.0049070264
170,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,0.0018922818
171,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,0.0016683912
172,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,0.0086465785
173,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron13,-0.025267921
174,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron13,0.014982296
175,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron13,-0.0005112122
176,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron13,-0.0034063088
177,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron13,0.016500318
178,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.0189014
179,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.023694249
180,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.024465518
181,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.022993289
182,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.02109655
183,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron13,0.024693985
0,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,OPC3,0.0012905236
1,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,OPC3,0.020140361
2,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,OPC3,0.020050958
3,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,OPC3,0.017932806
4,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,OPC3,0.019240707
5,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,OPC3,0.011298249
6,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,OPC3,0.022603441
7,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,OPC3,0.009854082
8,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,OPC3,0.014798249
9,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,OPC3,0.023201363
10,BRC 2534 BRC 2732,AD-CAA,Amyloid,Capillaries,OPC3,-0.00078786036
11,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,OPC3,0.018309636
12,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,OPC3,-0.018822402
13,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,OPC3,-0.008932336
14,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,OPC3,0.0058043143
15,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,OPC3,0.019140396
16,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,OPC3,0.015541599
17,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,OPC3,0.02115209
18,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,OPC3,0.018743765
19,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,OPC3,-0.0122379605
20,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,OPC3,0.023601592
21,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,OPC3,0.0029412643
22,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,OPC3,0.20392784
23,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,OPC3,0.009928238
24,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,OPC3,0.018140642
25,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,OPC3,0.028646704
26,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,OPC3,0.016725216
27,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,OPC3,0.0069792294
28,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,OPC3,0.018596433
29,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,OPC3,0.017659442
30,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,OPC3,0.005450462
31,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.027797753
32,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.0062388456
33,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.073668614
34,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.014974945
35,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.029825225
36,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.016317898
37,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.017605802
67,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,0.012613559
68,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,0.003468431
69,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,0.008424171
70,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,0.009278765
71,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,0.0046385876
72,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,0.00050672697
73,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,-0.031943273
74,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,0.011998653
75,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,0.009748632
76,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,0.00025683438
77,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,0.0076519805
78,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,OPC3,0.018232899
79,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,OPC3,0.013604703
80,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,OPC3,0.0011754931
81,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,OPC3,0.015738955
82,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,OPC3,0.01770734
83,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,OPC3,0.016299684
84,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,OPC3,0.0024191423
85,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,OPC3,0.044964902
86,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,OPC3,0.012836169
87,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,OPC3,0.0162771
88,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,OPC3,0.007523106
89,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,OPC3,-0.0016434799
90,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,OPC3,-0.009224252
91,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,OPC3,0.015611969
92,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,OPC3,0.016704397
93,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,OPC3,0.03041515
94,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,OPC3,0.019832855
95,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,OPC3,-0.0025852132
96,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,OPC3,-0.023512267
97,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,OPC3,-0.009117301
98,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,OPC3,-0.003854358
99,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,OPC3,0.034763314
100,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,OPC3,-0.013967606
101,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,OPC3,0.008625643
102,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,OPC3,0.03369479
103,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,OPC3,0.0016063126
104,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,OPC3,0.02047934
105,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,OPC3,0.01811451
106,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,OPC3,0.008138625
107,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,OPC3,0.00076181436
108,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,OPC3,9.977079e-05
109,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.0030041588
110,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.018339787
111,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.0033225305
112,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,OPC3,-0.005302313
113,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.019159798
114,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.010380334
115,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.020868346
116,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,OPC3,-0.00903044
117,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.0014687342
118,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,OPC3,0.008593262
119,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,OPC3,0.0024703294
120,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,OPC3,0.0031486487
121,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,0.02039783
122,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,0.0012502843
123,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,0.0003400394
124,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,0.006462622
125,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,-0.051634714
126,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,-0.023487143
127,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,-0.000119274926
128,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,0.04643642
129,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,0.023680722
130,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,0.019065542
131,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,0.020403977
132,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,0.009190925
133,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,-0.013483724
134,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,-0.025301447
135,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,OPC3,-0.015258528
136,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,OPC3,-0.0059021176
137,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,OPC3,-0.039778188
138,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,OPC3,-0.0043460284
139,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,OPC3,0.0118436
140,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,OPC3,-0.0038740747
141,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,OPC3,-0.02087247
142,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,OPC3,-0.004661774
143,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,OPC3,-0.054010462
144,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,OPC3,-0.02674151
145,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.0064846147
146,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.03236257
147,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,OPC3,0.021413716
148,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,OPC3,0.022483265
149,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,OPC3,0.020707048
150,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,OPC3,0.021350121
151,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,OPC3,0.019591026
152,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,OPC3,0.018429996
153,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,0.023872638
154,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,0.020593455
155,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,0.022567702
156,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,0.023857668
157,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,0.017294269
158,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,0.005101746
159,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,OPC3,0.01671853
160,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,0.004261848
161,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,0.024690704
162,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,0.013014836
163,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,0.034040354
164,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,OPC3,0.021914775
165,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.023008693
166,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.028878419
167,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.024437882
184,BRC 2495 BRC 2052,AD-CAA,Amyloid,Arteries,OPC3,0.01959271
185,BRC 2495 BRC 2052,AD-CAA,Amyloid,Capillaries,OPC3,0.019970052
186,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,OPC3,-0.01605159
187,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,OPC3,0.021248741
188,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,OPC3,0.22771299
189,BRC 2495 BRC 2052,AD-CAA,AmyloidFree,Parenchyma,OPC3,0.018636184
38,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,-0.008113956
39,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.024752261
40,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,0.010159397
41,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,-0.013426154
42,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,-0.021536632
43,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,OPC3,-0.010043337
44,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.011788585
45,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.020051062
46,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.02303388
47,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,OPC3,0.014439828
48,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.021581477
49,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.0012702745
50,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.027860757
51,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.027154315
52,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.012330594
53,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,OPC3,0.018608574
54,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC3,0.022172809
55,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC3,0.019535625
56,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC3,0.021032643
57,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC3,0.022839751
58,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,OPC3,0.01941191
59,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC3,0.01990518
60,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC3,0.021345483
61,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC3,0.020034896
62,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,OPC3,0.020240838
63,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,OPC3,0.019746061
